school,failures,higher,Dalc,absences,alcStudyTime,WalcAbsence,parentsEdu,G1,G2,G3,GN1,GN2,GN3,PF1,PF2,PF3
1,0,1,0,0.03125,0.334168755,0.140350877,0.180412371,0.45,0.5,0.55,0,0.5,0.5,0,1,1
1,0,1,0,0.1875,0.501253133,0.218671679,0.135309278,0.35,0.35,0.4,0,0,0,0,0,0
1,0,0,0,0,0.334168755,0.124686717,0.742912371,0.55,0.5,0.55,0.5,0.5,0.5,1,1,1
1,0.25,0,0,0.03125,0.501253133,0.389724311,0.465206186,0.45,0.5,0.5,0,0.5,0.5,0,1,1
1,0.5,1,0,0.1875,0.167084378,0.093984962,0.232603093,0.35,0.45,0.5,0,0,0.5,0,0,1
1,0.25,1,0,0.1875,0.167084378,0.093984962,0.375,0.35,0.45,0.45,0,0,0,0,0,0
1,0.25,1,0.5,0,0.750626566,0.37406015,0.6875,0.4,0.45,0.5,0,0,0.5,0,0,1
1,0.25,1,0,0.125,0.501253133,0.062656642,0.277706186,0.45,0.55,0.5,0,0.5,0.5,0,1,1
1,0.25,0,0.75,0.375,0.708228906,0.187969925,0.1875,0.35,0.4,0.45,0,0,0,0,0,0
1,0,0,0,0.0625,0.334168755,0.031328321,0.420103093,0.4,0.5,0.5,0,0.5,0.5,0,1,1
1,0,0,0.5,0.15625,0.750626566,0.577067669,0.920103093,0.45,0.45,0.5,0,0,0.5,0,0,1
1,0,1,0,0,0.334168755,0.249373434,0.555412371,0.4,0.45,0.45,0,0,0,0,0,0
1,0,1,0,0,0.501253133,0,0.697809278,0.7,0.65,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0.0625,0.62593985,0.156015038,0.715206186,0.7,0.7,0.7,0.5,0.5,0.5,1,1,1
1,0.25,0,0.5,0,0.249373434,0.37406015,0.965206186,0.5,0.55,0.5,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.334168755,0,0.090206186,0.7,0.65,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.501253133,0.124686717,0.930412371,0.85,0.8,0.8,1,1,1,1,1,1
1,0.25,1,1,0.375,1,0.686716792,0.25,0.3,0.35,0.35,0,0,0,0,0,0
1,0,0,0,0.25,0.501253133,0.62406015,0.930412371,0.7,0.6,0.65,0.5,0.5,0.5,1,1,1
1,0.25,0,0.5,0.0625,0.249373434,0.530075188,0.590206186,0.5,0.4,0.45,0.5,0,0,1,0,0
1,0,0,0,0,0,0,0.75,0.7,0.7,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.167084378,0,0.180412371,0.6,0.65,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.501253133,0.124686717,0.930412371,0.55,0.55,0.55,0.5,0.5,0.5,1,1,1
1,0.25,0,0.25,0.25,0.458855472,0.499373434,0.527706186,0.55,0.45,0.5,0.5,0,0.5,1,0,1
1,0,0,0,0,0.167084378,0,0.465206186,0.55,0.55,0.5,0.5,0.5,0.5,1,1,1
1,0.25,0,0,0,0.501253133,0.124686717,0.930412371,0.5,0.45,0.45,0.5,0,0,1,0,0
1,0,0,0,0,0.334168755,0,0.045103093,0.8,0.85,0.9,1,1,1,1,1,1
1,0,0,0,0,0.334168755,0,0.045103093,0.75,0.85,0.85,1,1,1,1,1,1
1,0,0,0,0.03125,0.334168755,0.01566416,0.742912371,0.55,0.45,0.5,0.5,0,0.5,1,0,1
1,0.25,0,0,0.28125,0.334168755,0.140977444,0.795103093,0.35,0.35,0.35,0,0,0,0,0,0
1,0,0,0,0,0.501253133,0.249373434,0.090206186,0.4,0.3,0.4,0,0,0,0,0,0
1,0,0,0,0.0625,0.501253133,0.405388471,0.465206186,0.35,0.3,0.35,0,0,0,0,0,0
1,0,0,0,0.25,0.334168755,0.499373434,0.555412371,0.45,0.4,0.5,0,0,0.5,0,0,1
1,0,0,0.25,0,0.458855472,0.249373434,0.295103093,0.7,0.8,0.8,0.5,1,1,1,1,1
1,0,0,0,0,0.501253133,0.37406015,0.367912371,0.7,0.7,0.75,0.5,0.5,1,1,1,1
1,0.25,0,0,0.25,0.334168755,0.374686717,0.045103093,0.4,0.25,0.4,0,0,0,0,0,0
1,0,0,0,0,0.334168755,0,0.1875,0.4,0.35,0,0,0,0,0,0,0
1,0,0,0,0.1875,0.334168755,0.343358396,0.795103093,0.3,0.4,0.4,0,0,0,0,0,0
1,0,0,0,0,0.334168755,0,0.277706186,0.4,0.5,0.5,0,0.5,0.5,0,1,1
1,0,0,0,0.125,0.334168755,0.187343358,0.510309278,0.4,0.4,0.4,0,0,0,0,0,0
1,0,1,1,0.0625,0.498746867,0.530075188,1,0.25,0.3,0.3,0,0,0,0,0,0
1,0,0,0,0.0625,0.334168755,0.031328321,0.1875,0.35,0.45,0.4,0,0,0,0,0,0
1,0,0,0,0,0.167084378,0.124686717,0.840206186,0.75,0.7,0.8,1,0.5,1,1,1,1
1,0,0,0,0.03125,0.501253133,0.140350877,0.840206186,0.65,0.7,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0,0.291771094,0.124686717,0.482603093,0.5,0.45,0.5,0.5,0,0.5,1,0,1
1,0,0,0,0.15625,0.501253133,0.203007519,0.840206186,0.45,0.45,0.45,0,0,0,0,0,0
1,0,0,0,0.03125,0.501253133,0.140350877,0.840206186,0.55,0.55,0.55,0.5,0.5,0.5,1,1,1
1,0,0,1,0.25,1,0.62406015,0.579896907,0.35,0.5,0.45,0,0.5,0,0,1,0
1,0,0,0.5,0,0.583542189,0.249373434,0.125,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1
1,0,0,0,0.0625,0.334168755,0.405388471,0.795103093,0.45,0.35,0.4,0,0,0,0,0,0
1,0,0,0,0,0.334168755,0,0.420103093,0.7,0.75,0.8,0.5,1,1,1,1,1
1,0,0,0.25,0,0.62593985,0.498746867,0.8125,0.55,0.6,0.6,0.5,0.5,0.5,1,1,1
1,0,0,0,0.34375,0.334168755,0.421679198,0.930412371,0.45,0.55,0.5,0,0.5,0.5,0,1,1
1,0,0,0.25,0.25,0.124686717,0.374686717,0.947809278,0.65,0.7,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0.34375,0.501253133,0.296992481,0.840206186,0.6,0.65,0.6,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0.0625,0.291771094,0.156015038,0.857603093,0.55,0.55,0.55,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0.25,0.458855472,0.25,0.152706186,0.45,0.5,0.5,0,0.5,0.5,0,1,1
1,0,0,0.25,0.15625,0.62593985,0.203007519,0.107603093,0.45,0.55,0.55,0,0.5,0.5,0,1,1
1,0,0,0,0,0.334168755,0,0.840206186,0.55,0.45,0.55,0.5,0,0.5,1,0,1
1,0,0,0,0.03125,0.167084378,0.389724311,0.930412371,0.5,0.55,0.6,0.5,0.5,0.5,1,1,1
1,0.75,0,0,0.0625,0.501253133,0.280701754,0.840206186,0.45,0.45,0.4,0,0,0,0,0,0
1,0,0,0.5,0.0625,0.750626566,0.280701754,0.829896907,0.6,0.55,0.6,0.5,0.5,0.5,1,1,1
1,0.25,0,0.5,0.25,0.583542189,0.499373434,0.920103093,0.4,0.45,0.4,0,0,0,0,0,0
1,0,0,0,0,0.334168755,0,0.930412371,0.65,0.75,0.8,0.5,1,1,1,1,1
1,0,0,0.25,0,0.62593985,0,0.25,0.5,0.55,0.55,0.5,0.5,0.5,1,1,1
1,0,0,0,0.0625,0.334168755,0.156015038,0.555412371,0.55,0.5,0.55,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0,0.458855472,0.249373434,0.857603093,0.85,0.9,0.9,1,1,1,1,1,1
1,0,0,0.25,0,0.458855472,0.124686717,0.8125,0.6,0.65,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0,0.458855472,0.124686717,0.0625,0.65,0.7,0.65,0.5,0.5,0.5,1,1,1
1,0.5,1,0.5,0.0625,0.583542189,0.405388471,0.6875,0.45,0.45,0.5,0,0,0.5,0,0,1
1,0,0,0,0.125,0.501253133,0.062656642,0.795103093,0.55,0.55,0.6,0.5,0.5,0.5,1,1,1
1,0,1,0.25,0.09375,0.62593985,0.171679198,0.760309278,0.5,0.55,0.5,0.5,0.5,0.5,1,1,1
1,0,0,0,0.15625,0.167084378,0.078320802,0.510309278,0.65,0.7,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0.125,0.62593985,0.436716792,0.902706186,0.45,0.5,0.55,0,0.5,0.5,0,1,1
1,0.75,0,0,0.0625,0.334168755,0.031328321,0.885309278,0.35,0.45,0.5,0,0,0.5,0,0,1
1,0,1,0.5,0,0.750626566,0.498746867,0.965206186,0.4,0.65,0.5,0,0.5,0.5,0,1,1
1,0.25,0,0,0,0.501253133,0,0.607603093,0.6,0.6,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.501253133,0.249373434,0.367912371,0.5,0.45,0.5,0.5,0,0.5,1,0,1
1,0,0,0,0.1875,0.334168755,0.468045113,0.840206186,0.5,0.45,0.5,0.5,0,0.5,1,0,1
1,0,0,0,0,0.334168755,0,0.090206186,0.55,0.65,0.6,0.5,0.5,0.5,1,1,1
1,0.25,0,0.25,0,0.62593985,0.249373434,0.767396907,0.35,0,0,0,0,0,0,0,0
1,0,0,0.25,0.0625,0.62593985,0.280701754,0.947809278,0.55,0.45,0.5,0.5,0,0.5,1,0,1
1,0,0,0.25,0,0.62593985,0.37406015,0.947809278,0.5,0.5,0.45,0.5,0.5,0,1,1,0
1,0.25,1,0.25,0.0625,0.62593985,0.280701754,0.857603093,0.45,0.35,0.45,0,0,0,0,0,0
1,0.25,1,0.25,0,0.62593985,0.124686717,0.767396907,0.2,0,0,0,0,0,0,0,0
1,0.75,0,0,0.125,0.501253133,0.062656642,0.375,0.3,0.55,0.45,0,0.5,0,0,1,0
1,0.5,1,0,0.28125,0.334168755,0.390350877,0.555412371,0.2,0.4,0.4,0,0,0,0,0,0
1,0,0,0.25,0.1875,0.62593985,0.468045113,0.670103093,0.35,0.4,0.4,0,0,0,0,0,0
1,0.75,1,0,0.125,0.501253133,0.312030075,0.840206186,0.4,0.45,0.45,0,0,0,0,0,0
1,0.5,0,0,0.25,0.334168755,0.125313283,0.180412371,0.25,0.25,0.35,0,0,0,0,0,0
1,0,0,0,0.28125,0.501253133,0.26566416,0.795103093,0.35,0.45,0.5,0,0,0.5,0,0,1
1,0.25,1,0.25,0.375,0.62593985,0.562030075,0.670103093,0.4,0.55,0.5,0,0.5,0.5,0,1,1
1,0,0,0.5,0.25,0.750626566,0.499373434,0.357603093,0.5,0.55,0.5,0.5,0.5,0.5,1,1,1
1,0,0,1,0.25,1,0.62406015,1,0.45,0.5,0.55,0,0.5,0.5,0,1,1
1,0.25,0,0.5,0.25,0.583542189,0.374686717,0.357603093,0.5,0.45,0.55,0.5,0,0.5,1,0,1
1,0.25,0,0.25,0.125,0.458855472,0.312030075,0.527706186,0.4,0.45,0.5,0,0,0.5,0,0,1
1,0,1,0.25,0,0.62593985,0.249373434,0.482603093,0.45,0.5,0.45,0,0.5,0,0,1,0
1,0.25,0,0.5,0.125,0.750626566,0.312030075,0.920103093,0.4,0.45,0.5,0,0,0.5,0,0,1
1,0.5,0,0,0.0625,0.334168755,0.031328321,0.840206186,0.3,0.4,0.4,0,0,0,0,0,0
1,0,1,0,0,0.501253133,0,0.885309278,0.3,0.4,0.35,0,0,0,0,0,0
1,0.25,1,0,0,0.501253133,0,0.555412371,0.4,0.3,0,0,0,0,0,0,0
1,0,0,0,0,0.501253133,0,0.840206186,0.5,0.55,0.55,0.5,0.5,0.5,1,1,1
1,0,1,0.25,0.15625,0.291771094,0.203007519,0.482603093,0.4,0.35,0.4,0,0,0,0,0,0
1,0,0,0,0,0.334168755,0.249373434,0.930412371,0.4,0.4,0,0,0,0,0,0,0
1,0.25,0,0,0.09375,0.334168755,0.171679198,0.652706186,0.35,0.3,0.4,0,0,0,0,0,0
1,0,0,0,0,0.501253133,0,0.795103093,0.4,0.5,0.45,0,0.5,0,0,1,0
1,0,0,0,0,0.501253133,0,0.375,0.35,0.5,0.5,0,0.5,0.5,0,1,1
1,0.5,0,0.25,0.09375,0.458855472,0.171679198,0.902706186,0.35,0.4,0.35,0,0,0,0,0,0
1,0,0,0,0.0625,0.334168755,0.031328321,0.180412371,0.6,0.65,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.501253133,0,0.652706186,0.55,0.6,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.334168755,0.124686717,0.652706186,0.6,0.65,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.334168755,0.124686717,0.180412371,0.9,0.9,0.9,1,1,1,1,1,1
1,0,0,0,0.09375,0.501253133,0.046992481,0.930412371,0.85,0.85,0.85,1,1,1,1,1,1
1,0,0,0,0,0.334168755,0.124686717,0.652706186,0.85,0.9,0.9,1,1,1,1,1,1
1,0.25,0,0,0,0.334168755,0,0.652706186,0.45,0,0,0,0,0,0,0,0
1,0,0,1,0.25,1,0.62406015,0.204896907,0.5,0.55,0.55,0.5,0.5,0.5,1,1,1
1,0,0,0,0.15625,0.501253133,0.078320802,0.180412371,0.6,0.65,0.7,0.5,0.5,0.5,1,1,1
1,0,1,0.5,0.125,0.750626566,0.436716792,0.6875,0.6,0.65,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0.125,0.334168755,0.062656642,0.1875,0.4,0.4,0.5,0,0,0.5,0,0,1
1,0,0,0,0,0.167084378,0.37406015,0.555412371,0.55,0.6,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.334168755,0,0.75,0.25,0,0,0,0,0,0,0,0
1,0.25,1,0,0.0625,0.334168755,0.156015038,0.232603093,0.45,0.5,0.5,0,0.5,0.5,0,1,1
1,0.25,1,0.25,0,0.62593985,0.249373434,0.385309278,0.25,0,0,0,0,0,0,0,0
1,0,0,0.5,0,0.249373434,0,0.875,0.9,0.9,0.9,1,1,1,1,1,1
1,0,0,0,0.15625,0.334168755,0.203007519,0.277706186,0.55,0.55,0.6,0.5,0.5,0.5,1,1,1
1,0,0,0,0.0625,0.334168755,0.156015038,0.465206186,0.4,0.5,0.55,0,0.5,0.5,0,1,1
1,0,1,0,0,0.334168755,0,0.5625,0.55,0.55,0.6,0.5,0.5,0.5,1,1,1
1,0.75,1,0,0,0.334168755,0.37406015,0.135309278,0.4,0,0,0,0,0,0,0,0
1,0,0,0,0.15625,0.167084378,0.078320802,0.5625,0.7,0.7,0.75,0.5,0.5,1,1,1,1
1,0.25,0,0,0.125,0.334168755,0.312030075,0.367912371,0.5,0.55,0.55,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.334168755,0,0.885309278,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1
1,0,0,0,0.0625,0.334168755,0.156015038,0.840206186,0.6,0.6,0.6,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.334168755,0.124686717,0.840206186,0.75,0.7,0.75,1,0.5,1,1,1,1
1,0,0,0,0.0625,0.501253133,0.156015038,0.420103093,0.7,0.65,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0,0.167084378,0,0.607603093,0.95,0.85,0.9,1,1,1,1,1,1
1,0,0,0,0,0.334168755,0.37406015,0.885309278,0.8,0.75,0.75,1,1,1,1,1,1
1,0,0,0,0.1875,0.334168755,0.343358396,0.420103093,0.65,0.6,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0,0.125,0.334168755,0.062656642,0.135309278,0.75,0.7,0.75,1,0.5,1,1,1,1
1,0,0,0,0,0.334168755,0.124686717,0.420103093,0.65,0.65,0.65,0.5,0.5,0.5,1,1,1
1,0,0,0.25,0,0.458855472,0.37406015,0.527706186,0.4,0.5,0.45,0,0.5,0,0,1,0
1,0,0,0.25,0,0.291771094,0.124686717,0.8125,0.75,0.8,0.8,1,1,1,1,1,1
1,0.25,0,0,0,0.501253133,0.124686717,0,0.4,0.4,0.45,0,0,0,0,0,0
1,0,0,0,0,0.501253133,0.124686717,0.652706186,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1
1,0,0,0.75,0,0.708228906,0.124686717,0.847293814,0.35,0.25,0,0,0,0,0,0,0
1,0,1,0.25,0.09375,0.62593985,0.296365915,0.482603093,0.45,0.5,0.5,0,0.5,0.5,0,1,1
1,0,0,0,0.25,0.167084378,0.125313283,0.465206186,0.5,0.55,0.6,0.5,0.5,0.5,1,1,1
1,0,0,0,0.125,0.501253133,0.312030075,0.180412371,0.35,0.4,0.45,0,0,0,0,0,0
1,0,0,0,0,0.167084378,0,0.135309278,0.75,0.85,0.85,1,1,1,1,1,1
1,0,0,0,0.125,0.167084378,0.187343358,0.607603093,0.5,0.55,0.6,0.5,0.5,0.5,1,1,1
1,0.25,0,0,0.125,0.334168755,0.062656642,0.465206186,0.35,0.4,0.45,0,0,0,0,0,0
1,0,0,0.5,0.03125,0.583542189,0.389724311,0.3125,0.65,0.7,0.7,0.5,0.5,0.5,1,1,1
1,0,0,0,0.03125,0.334168755,0.140350877,0.090206186,0.8,0.8,0.8,1,1,1,1,1,1
1,0,0,0.25,0.3125,0.458855472,0.406015038,0.152706186,0.4,0.45,0.45,0,0,0,0,0,0
1,0,0,0,0.125,0.334168755,0.436716792,0.322809278,0.85,0.9,0.95,1,1,1,1,1,1
1,0,0,0,0,0.501253133,0.249373434,0.840206186,0.35,0.35,0,0,0,0,0,0,0
1,0,0,0,0.125,0.334168755,0.062656642,0.465206186,0.7,0.75,0.8,0.5,1,1,1,1,1
1,0.25,0,0,0,0.501253133,0.249373434,0.795103093,0.25,0.4,0,0,0,0,0,0,0
1,0.25,0,0.75,0,0.875313283,0.249373434,0.517396907,0.35,0.35,0,0,0,0,0,0,0
1,0,0,0,0,0.167084378,0.249373434,0.652706186,0.7,0.85,0.75,0.5,1,1,1,1,1
1,0,0,0,0,0.334168755,0,0.135309278,0.3,0.45,0.55,0,0,0.5,0,0,1
1,0,0,0.25,0.125,0.62593985,0.187343358,0.857603093,0.35,0.45,0.5,0,0,0.5,0,0,1
1,0.25,0,0,0.125,0.167084378,0.187343358,0.795103093,0.5,0.55,0.5,0.5,0.5,0.5,1,1,1
1,0,0,0,0.125,0.334168755,0.062656642,0.135309278,0.75,0.75,0.8,1,1,1,1,1,1
1,0,0,0,0.1875,0.334168755,0.093984962,0.75,0.55,0.6,0.45,0.5,0.5,0,1,1,0
1,0,0,0.5,0.1875,0.750626566,0.468045113,0.402706186,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1
1,0,0,0.5,0.125,0.750626566,0.436716792,0.784793814,0.5,0.55,0.55,0.5,0.5,0.5,1,1,1
